Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z
12942489,223847528,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1067,452,-374485,438218,5075788,-12042,12908,98429,-742,12190,99251,2925,-2598,-3668,-3348,-2412,-3270,615,558,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12946353,223851392,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-91115,40097
12949513,223854552,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,42000,-11193,-9082,,,
12952485,223857524,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1067,452,-375263,440800,5081341,-12013,12541,98480,-745,12600,99200,2890,-2614,-3651,-3350,-2375,-3288,616,561,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12956247,223861286,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-90797,40551
12960402,223865441,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,36400,-10139,-11028,,,
12962477,223867516,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1068,452,-376210,441484,5088891,-12032,13015,98417,-782,12140,99257,2925,-2599,-3667,-3348,-2413,-3270,616,557,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12966141,223871180,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90797,40551
12971291,223876330,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,37100,-12046,-16340,,,
12972461,223877500,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1068,451,-378564,447585,5100323,-12028,12589,98473,-803,12710,99186,2889,-2614,-3651,-3351,-2376,-3288,615,560,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12976035,223881074,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10591,-90729,40165
12982180,223887219,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,36400,-7869,-19868,,,
12982457,223887496,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1069,450,-379357,448659,5054168,-12182,13041,98395,-822,12533,99208,2924,-2599,-3667,-3349,-2413,-3270,615,558,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12985943,223890982,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9022,-91388,41642
12992480,223897519,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1069,451,-378535,441676,5021418,-12196,12582,98453,-819,12868,99165,2889,-2615,-3650,-3351,-2376,-3287,614,561,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
12993069,223898108,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,39900,-6126,-21693,,,
12995851,223900890,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9414,-91069,42096
13002476,223907515,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1069,452,-378863,436726,5037989,-12204,12940,98405,-822,12277,99240,2924,-2599,-3667,-3349,-2413,-3270,615,556,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13003954,223908993,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,39900,-10262,-22423,,,
13005759,223910798,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90865,40937
13012460,223917499,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1070,451,-380074,438998,5023439,-12219,12530,98457,-847,12814,99172,2889,-2615,-3650,-3351,-2376,-3287,612,560,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13014839,223919878,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,41300,-13871,-18083,,,
13015667,223920706,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91183,40483
13022451,223927490,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1070,450,-382077,441199,5002764,-12353,12917,98390,-871,12627,99196,2924,-2599,-3667,-3349,-2413,-3270,613,557,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13025575,223930614,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90661,39779
13025724,223930763,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,39900,-10181,-18854,,,
13032447,223937486,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,452,-382185,434044,4980745,-12336,12366,98463,-910,13000,99147,2888,-2615,-3650,-3351,-2377,-3287,611,561,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13035483,223940522,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-91047,39710
13036609,223941648,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,40600,-9491,-18733,,,
13042440,223947479,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,453,-381618,425182,4954601,-12454,12784,98395,-872,12400,99224,2923,-2600,-3667,-3350,-2413,-3271,612,556,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13045391,223950430,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-91115,40097
13047494,223952533,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,40600,-9491,-18733,,,
13052429,223957468,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,454,-387556,423684,4969986,-12467,12253,98460,-1006,12783,99175,2888,-2615,-3650,-3352,-2377,-3287,611,558,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13055299,223960338,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-90729,40165
13058379,223963418,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,39200,-8316,-21369,,,
13062420,223967459,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1073,454,-392711,424338,4983128,-12595,12581,98403,-1070,12439,99218,2923,-2600,-3667,-3350,-2414,-3270,610,555,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13065207,223970246,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-90661,39779
13069264,223974303,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,41300,-4504,-22829,,,
13072411,223977450,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1073,455,-389728,416040,4962021,-12524,12119,98470,-1049,12673,99188,2888,-2615,-3650,-3352,-2377,-3286,611,557,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13075115,223980154,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-10199,-90661,39779
13080149,223985188,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,44800,-1990,-20964,,,
13082407,223987446,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1073,456,-389297,409658,4937968,-12634,12554,98401,-1020,12136,99256,2922,-2600,-3667,-3350,-2414,-3270,611,552,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13085023,223990062,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90342,40233
13091034,223996073,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,44100,768,-20478,,,
13092424,223997463,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1074,455,-395369,414365,4944334,-12671,12168,98445,-1154,12641,99191,2887,-2615,-3649,-3352,-2378,-3286,612,556,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13094931,223999970,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90342,40233
13101919,224006958,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,45500,971,-17599,,,
13102419,224007458,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,454,-400652,423713,4982711,-12737,12612,98380,-1219,12388,99222,2922,-2600,-3667,-3350,-2414,-3270,610,552,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13104839,224009878,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9414,-90661,39779
13112410,224017449,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,454,-400091,422827,4985671,-12654,12186,98445,-1237,12744,99177,2887,-2615,-3649,-3353,-2378,-3286,612,556,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13112804,224017843,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,48300,-3855,-18450,,,
13114747,224019786,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9414,-90661,39779
13122402,224027441,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1075,456,-396903,412635,4955465,-12729,12583,98385,-1160,12137,99254,2921,-2600,-3667,-3350,-2415,-3269,611,551,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13123689,224028728,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,49000,-4259,-12124,,,
13124633,224029672,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9414,-90070,38688
13132391,224037430,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1074,455,-390790,412383,4927826,-12634,12283,98435,-1062,12528,99206,2887,-2615,-3650,-3353,-2378,-3286,612,554,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13134519,224039558,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91047,39710
13134574,224039613,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,47600,-3245,-9813,,,
13142383,224047422,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1072,455,-383942,414216,4914170,-12593,12610,98399,-919,12362,99229,2922,-2599,-3668,-3350,-2415,-3270,610,552,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13144405,224049444,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9022,-91047,39710
13145449,224050488,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,49000,-4867,-8677,,,
13152379,224057418,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1071,456,-375893,405929,4871734,-12496,12426,98435,-786,12407,99224,2887,-2615,-3651,-3352,-2378,-3287,611,553,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13154291,224059330,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-90797,40551
13156324,224061363,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,49000,-4138,-12813,,,
13162370,224067409,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1070,457,-367709,399171,4834990,-12470,12698,98404,-635,12082,99265,2922,-2599,-3669,-3349,-2414,-3271,610,551,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13164177,224069216,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91570,40415
13167199,224072238,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,47600,-5841,-15246,,,
13172355,224077394,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1069,456,-361424,400752,4810611,-12371,12480,98444,-517,12449,99221,2888,-2615,-3652,-3351,-2378,-3288,610,554,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13174063,224079102,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9414,-91570,40415
13178074,224083113,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,49000,-4869,-20761,,,
13182350,224087389,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1067,455,-355095,404728,4818543,-12284,12662,98432,-382,12408,99226,2923,-2599,-3670,-3349,-2414,-3272,609,553,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13183949,224088988,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91638,40801
13188949,224093988,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,44800,-5194,-22951,,,
13192343,224097382,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1065,456,-347150,401841,4850616,-12014,12447,98492,-241,12339,99235,2888,-2615,-3653,-3350,-2377,-3289,609,552,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13193835,224098874,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91638,40801
13199824,224104863,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,47600,-4140,-24897,,,
13202340,224107379,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1064,458,-339529,391744,4810344,-12007,12589,98475,-93,12029,99274,2924,-2599,-3671,-3348,-2414,-3273,610,552,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13203721,224108760,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91183,40483
13210699,224115738,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,44800,-6734,-18247,,,
13212354,224117393,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1063,458,-333336,387705,4764724,-11951,12453,98499,22,12204,99252,2889,-2615,-3655,-3349,-2377,-3291,608,551,Valid,Valid,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,,,
13213607,224118646,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,5977,16,1036,460,,,,-9807,-91706,41188
